start,goal,runs_attempted,runs_successful,mean_sec,std_sec,best_sec,worst_sec
화서,덕정,30,30,0.0004192366666666484,1.3964561893917636e-05,0.00040989999999996307,0.0004824999999999413
영등포구청,까치산,30,30,9.400333333333306e-05,1.0273768647488342e-05,7.799999999991147e-05,0.0001158999999999466
수리산,양천구청,30,30,0.00022765333333332565,5.722683946852775e-05,0.00019519999999995097,0.00047530000000006734
미아,금천구청,30,30,0.00030489333333333,4.6666482856778e-05,0.0002685999999999522,0.00043090000000001183
광명,부천,30,30,0.00011786666666666983,5.099736812381525e-05,9.479999999995048e-05,0.00037410000000004384
송정,까치산,30,30,8.514000000000576e-05,1.1045318767090852e-05,6.870000000003262e-05,0.0001276000000000055
사당,당고개,30,30,0.00042696000000000585,0.00010975932640706734,0.0003710000000000102,0.0007975000000000065
영등포시장,성환,30,30,0.0003145699999999955,4.9482233511971605e-05,0.0002881999999999607,0.0004929000000000183
정부과천청사,양평,30,30,0.0002777799999999978,3.7606084614052715e-05,0.0002484000000000375,0.0004035000000000011
뚝섬,역곡,30,30,0.0007056033333333304,7.295468220447937e-05,0.0006695000000001006,0.0009685000000000388
애오개,백석,30,30,0.00020682333333332803,2.5765670744017655e-05,0.00018810000000002436,0.00027610000000000134
선릉,금호,30,30,0.0001094233333333361,1.3895531256087385e-05,9.380000000003275e-05,0.00013900000000000023
마천,화곡,30,30,0.000571433333333334,5.5057608213777565e-05,0.0005327999999999999,0.0007382999999999695
상록수,뚝섬,30,30,0.00036910666666665944,8.446771901478944e-06,0.00036089999999999733,0.00039929999999999133
종각,영등포시장,30,30,0.0002482033333333374,4.855277186274412e-05,0.00022619999999995422,0.0004351000000000216
성균관대,보산,30,30,0.00044864333333333173,4.273924569083186e-05,0.00042829999999993706,0.0006391999999999509
신용산,구의,30,30,0.00026819666666667207,4.803934833956027e-05,0.00023609999999996134,0.0003946000000000227
부평,고덕,30,30,0.0007674866666666576,0.00015426009363699898,0.0006769999999999277,0.0013369000000000852
신대방,올림픽공원,30,30,0.0002582500000000043,3.553267744859979e-05,0.0002299000000000051,0.00033490000000002684
선바위,굽은다리,30,30,0.0004020266666666661,3.3669995875001935e-05,0.00038530000000003284,0.0005154000000000547
백운,신대방,30,30,0.0001813533333333376,4.358572651168347e-06,0.00017860000000002874,0.00020169999999997135
백운,초지,30,30,0.000369656666666666,0.0001243920889320888,0.00028879999999997796,0.0008047999999999389
옥수,제기동,30,30,0.00024795666666667105,4.0114250862040114e-05,0.0002275000000000471,0.0003986999999999741
동대문역사문화공원,석수,30,30,0.00023490999999999928,8.794215902116959e-06,0.00022759999999999447,0.0002662999999999416
