start,goal,runs_attempted,runs_successful,mean_sec,std_sec,best_sec,worst_sec
명동,평택,30,30,0.00038910333333332564,4.6745277717528886e-05,0.00034450000000008085,0.0004980999999999458
대곡,수원,30,30,0.0003874000000000081,7.707016283880126e-05,0.00033239999999989944,0.0006557999999999842
평택,발산,30,30,0.0002901066666666637,4.213629419975564e-05,0.00024449999999998084,0.0003653999999999602
동암,연신내,30,30,0.0003572033333333261,9.968939255952253e-05,0.0003018999999999661,0.0006593999999999767
둔촌동,회기,30,30,0.0003050333333333266,6.413931884751048e-05,0.00026399999999993096,0.0005269999999999442
홍대입구,가능,30,30,0.0003543633333333259,5.3844365123546044e-05,0.0003142999999999896,0.0005276000000000725
신설동,창동,30,30,0.0002564800000000256,3.1290215723107265e-05,0.00023190000000017363,0.0003409999999999247
개봉,대방,30,30,0.00018664333333334355,8.508062189626706e-06,0.00017610000000001236,0.00021260000000000723
양천구청,신길,30,30,0.00022184333333333435,4.2914299740550336e-05,0.00019070000000009912,0.00036170000000002034
삼성,구일,30,30,0.00028391333333333734,6.270150308317497e-05,0.0002489999999999437,0.0005471999999999699
삼송,까치산,30,30,0.0003207333333333488,3.980801705967793e-05,0.0002839000000001146,0.0004222000000000392
남영,진위,30,30,0.0003711633333333131,5.187910615610702e-05,0.0003238999999999326,0.0005171999999999954
금천구청,홍제,30,30,0.0003131233333333242,4.290364151857211e-05,0.00028349999999988107,0.0004832999999999643
도곡,도림천,30,30,0.00029573000000001997,5.142886446345016e-05,0.00025300000000005873,0.0004318000000000932
중앙,마곡,30,30,0.00028901333333335443,1.301191078288487e-05,0.00027569999999998984,0.00033689999999997333
석수,혜화,30,30,0.000280296666666698,1.6442900865969075e-05,0.0002619000000001481,0.0003356999999999388
을지로4가,백운,30,30,0.0003529633333333226,4.410696455461687e-05,0.00031509999999990157,0.00044840000000001545
회기,방배,30,30,0.00028905999999999653,9.50170511013628e-06,0.0002702999999999456,0.00031090000000011386
신답,온양온천,30,30,0.00041200333333332544,7.759568065014432e-05,0.00036039999999992745,0.0007010000000000627
연신내,인천,30,30,0.00038508666666669335,5.7838906936042635e-05,0.0003408999999998663,0.0005382000000000442
학여울,정발산,30,30,0.0003734666666666812,5.779193330867339e-05,0.0003200999999999343,0.0005180000000000184
대화,상왕십리,30,30,0.0002266966666666814,3.52961233313432e-05,0.0002044000000001045,0.0003661999999999832
부개,군포,30,30,0.0002546333333333539,5.279675074175179e-05,0.00020850000000005586,0.00036949999999991157
쌍용,개화산,30,30,0.0003148266666666603,4.088760148941216e-05,0.00029199999999995896,0.0004948000000000174
부평,보산,30,30,0.00039057333333334385,5.770829480143466e-05,0.00034239999999985393,0.0005554000000000947
간석,금호,30,30,0.00029301333333332883,5.64264638465018e-05,0.0002585999999999977,0.000554699999999908
구파발,부평,30,30,0.0003505700000000056,5.9165108805735804e-05,0.00030370000000012887,0.0005326999999999416
금정,고덕,30,30,0.0003619933333333251,3.8965813506468864e-05,0.0003329999999999167,0.0004840999999999873
신정네거리,금호,30,30,0.00026507666666665634,1.016565076893603e-05,0.0002513000000001764,0.0002927000000001456
하남풍산,삼각지,30,30,0.0002533366666666777,7.787189622831651e-06,0.0002420000000000755,0.0002788000000000235
성환,진위,30,30,0.00019849666666666989,2.2865060439207413e-05,0.00018059999999997522,0.00025969999999997384
범계,회기,30,30,0.00032588000000003764,1.282649341531144e-05,0.00030740000000006873,0.0003679000000000876
도봉산,중동,30,30,0.0003571633333333398,4.602590200694523e-05,0.00031800000000004047,0.00046389999999996157
상계,중동,30,30,0.000319673333333322,1.1487585569735095e-05,0.0003019999999998024,0.00034669999999992207
용답,미사,30,30,0.0003022566666666486,3.4523689290437975e-05,0.00027719999999997746,0.00040160000000000196
녹양,녹천,30,30,0.00019195666666669276,2.8532305472151006e-05,0.00016920000000020252,0.0002566999999999986
이대,애오개,30,30,0.00021348999999999397,3.804378486253293e-05,0.00018759999999984345,0.0003362000000000087
을지로4가,용산,30,30,0.00025299333333332895,4.206004385268922e-05,0.00021089999999990283,0.00036890000000000533
종합운동장,구로디지털단지,30,30,0.00026249000000002634,4.039711499600472e-05,0.00022420000000011875,0.0003895000000000426
