start,goal,runs_attempted,runs_successful,mean_sec,std_sec,best_sec,worst_sec
양천구청,보산,30,30,0.0003287133333333377,4.185062909391594e-05,0.00030170000000007136,0.0004947000000000701
독립문,풍양역,30,30,0.00027573333333332043,4.8775836458443904e-05,0.00022969999999999935,0.0004324999999999468
천호,노원,30,30,0.00023819333333332897,3.838979841341596e-05,0.00020569999999997535,0.0003851000000000271
광화문,대림,30,30,0.00021002000000000336,3.3785829376620166e-05,0.00018399999999996197,0.00030410000000002935
동암,두정,30,30,0.0003406500000000127,5.051533595519372e-05,0.00030279999999993645,0.0005391000000000146
을지로4가,군포,30,30,0.0003076933333333328,3.680694620433417e-05,0.00026919999999996946,0.0004144999999999843
오류동,오금,30,30,0.000286780000000005,4.407466694901862e-05,0.0002558000000000282,0.0004654000000000602
종합운동장,혜화,30,30,0.0001850199999999913,4.207042032907813e-05,0.00015559999999992247,0.00031319999999990245
서대문,강동,30,30,0.00023398666666666715,4.4297206332782524e-05,0.00019440000000003899,0.00036639999999998896
대야미,화서,30,30,0.00016728999999999402,8.918745558281319e-05,0.00012249999999991434,0.0006063000000000596
선릉,아산,30,30,0.0003323133333333339,3.53584571055932e-05,0.0003035000000000121,0.0004628999999999328
대방,수리산,30,30,0.00025740666666665597,3.10840680878249e-05,0.00023980000000001223,0.0003725999999999452
이촌,동작,30,30,0.00013322666666666373,4.056709613577603e-05,0.00010339999999997573,0.00026530000000002385
정부과천청사,가락시장,30,30,0.0002213866666666638,3.748132631353689e-05,0.00019330000000006287,0.0003112999999999033
석계,충무로,30,30,0.00016797666666666192,3.690715994974194e-05,0.00012980000000006875,0.00027040000000000397
명동,평택,30,30,0.0003425066666666717,4.634237753456414e-05,0.00030410000000002935,0.0004655000000000076
대곡,수원,30,30,0.0003080366666666408,3.5774585796196205e-05,0.0002818999999999461,0.0004409999999999137
평택,발산,30,30,0.00021391000000000975,2.9207491618891853e-05,0.00018499999999999073,0.0003007000000000426
동암,연신내,30,30,0.00025594000000001005,2.366327111792759e-05,0.00023329999999999185,0.0003642000000000367
둔촌동,회기,30,30,0.0002170500000000038,3.488030724251083e-05,0.00019009999999997085,0.0003050999999999471
홍대입구,가능,30,30,0.00033881333333333206,6.993701324921511e-05,0.00027529999999997834,0.000535499999999911
신설동,창동,30,30,0.00020914000000000026,4.662992315385111e-05,0.00016410000000000036,0.0003393999999999897
개봉,대방,30,30,0.00014037666666666393,3.729407176600765e-05,0.00011870000000002712,0.0002529999999999477
양천구청,신길,30,30,0.0001422999999999989,3.113033889953022e-05,0.00011600000000000499,0.00025079999999999547
삼성,구일,30,30,0.0002276466666666625,3.851647035865474e-05,0.00018879999999998898,0.00036370000000007785
삼송,까치산,30,30,0.00024204000000000632,5.2729419998075994e-05,0.00020940000000002623,0.0004121999999999737
남영,진위,30,30,0.00033620666666665707,4.036147448027541e-05,0.00030200000000002447,0.0004451000000000871
금천구청,홍제,30,30,0.0002600166666666626,3.550803743128243e-05,0.0002271000000000356,0.00035479999999998846
도곡,도림천,30,30,0.00021008666666666453,4.5305707759138955e-05,0.00017589999999989558,0.00036440000000004247
중앙,마곡,30,30,0.00021863999999998106,3.3110165609189075e-05,0.00019449999999987533,0.0003167000000001696
석수,혜화,30,30,0.0002409400000000043,4.3451279996497546e-05,0.00020090000000005936,0.0003261999999999432
을지로4가,백운,30,30,0.0003125366666666999,3.525735368527852e-05,0.00027770000000004735,0.00045210000000017736
회기,방배,30,30,0.00022365666666667542,3.0160898343526137e-05,0.00019879999999994347,0.00032340000000008473
신답,온양온천,30,30,0.0003466033333333174,4.938295578662564e-05,0.00031359999999991395,0.000560000000000116
연신내,인천,30,30,0.00036360333333333993,0.00010863921171578659,0.00028050000000012787,0.0006759000000000626
학여울,정발산,30,30,0.00029668333333334,1.3671358950583732e-05,0.000280800000000081,0.0003359000000000556
대화,상왕십리,30,30,0.00018954333333332703,9.756434691471415e-05,0.00014119999999984145,0.0005402000000001017
부개,군포,30,30,0.0001907499999999877,3.2886357353794596e-05,0.00016319999999980794,0.000271200000000027
쌍용,개화산,30,30,0.0002889600000000122,0.00011931332588328175,0.00021039999999983294,0.0008516999999998998
부평,보산,30,30,0.00033389000000000704,4.153290542848884e-05,0.0002989999999998272,0.00045319999999993144
간석,금호,30,30,0.0002510933333333298,9.248849994577805e-05,0.0001934999999999576,0.0005730999999999931
구파발,부평,30,30,0.00030017999999998324,4.83188534632316e-05,0.00026180000000008974,0.00045450000000002433
금정,고덕,30,30,0.00030339666666667764,3.669228332436725e-05,0.000273600000000096,0.0004167000000001586
신정네거리,금호,30,30,0.00023347333333333757,4.3679628610582e-05,0.00019780000000002573,0.00037090000000006285
하남풍산,삼각지,30,30,0.00019176333333332057,3.172315120259607e-05,0.00016829999999989909,0.0002826000000000217
성환,진위,30,30,0.0001367833333333716,2.2443827411764915e-05,0.0001100000000000545,0.00020060000000010625
범계,회기,30,30,0.0003499433333333579,0.0001271513210924553,0.00025530000000006936,0.0008406000000000802
도봉산,중동,30,30,0.00030382333333331955,5.038144951820374e-05,0.0002634999999999721,0.00048599999999998644
상계,중동,30,30,0.0002936733333333589,5.245607008621135e-05,0.0002603000000001021,0.00048070000000000057
용답,미사,30,30,0.00023509666666668612,3.7953308888125324e-05,0.00019890000000000185,0.00032610000000010686
녹양,녹천,30,30,0.00013399333333335612,1.5635982717913825e-05,0.00011270000000007663,0.0001837999999998452
이대,애오개,30,30,0.000142073333333322,3.4604334346370966e-05,0.00011340000000004125,0.00023890000000004186
을지로4가,용산,30,30,0.0001648433333333236,2.7727503594016413e-05,0.00014559999999996798,0.0002491000000000021
종합운동장,구로디지털단지,30,30,0.00016787000000000328,3.1406168714653377e-05,0.00014429999999987508,0.000249600000000072
